source,section,raw_title,url
The Art Newspaper Russia,shows,"Выставки Эдвард Барра: злачные места в кукольном городке Тейт Бритен показывает ретроспективу художника, который изображал сомнительную подноготную городской жизни, разрабатывал декорации и костюмы для постановок, писал пустые, хмурые пейзажи, пронизанные мрачной энергией 19.08.2025",https://www.theartnewspaper.ru/posts/20250819-mbwq
The Art Newspaper Russia,shows,"Выставки Советские квартирные вернисажи: РОСИЗО открывает двери в прошлое Выставка «Искусство за закрытыми дверями. Квартирные выставки 1960–1980-х» была задумана больше двух лет назад, но только сейчас вышла в свет, представив историю неофициального советского искусства и отразив тенденции дня сегодняшнего 13.08.2025",https://www.theartnewspaper.ru/posts/20250813-rmzv
The Art Newspaper Russia,shows,"Выставки Редкие произведения Станислава Жуковского показывают в Твери Выставка «Жуковский Станислав Юлианович (1875–1944)» приурочена к 150-летию пейзажиста, которого называли «певцом русских усадеб». В экспозицию в Оранжерее Тверского императорского дворца вошли 24 его работы из частных коллекций Москвы и Петербурга 12.08.2025",https://www.theartnewspaper.ru/posts/20250812-xsrn
The Art Newspaper Russia,shows,"Выставки Британский музей привел три религии Индии к общему знаменателю На выставке «Древняя Индия. Живые традиции» Британский музей анализирует и показывает истоки индуизма, буддизма и джайнизма 07.08.2025",https://www.theartnewspaper.ru/posts/20250807-jjjf
The Art Newspaper Russia,shows,"Выставки Музей имени Андрея Рублева исследует иконы «галантного века» Выставка организована в хронологическом порядке и охватывает период между двумя императрицами, Екатериной I и Екатериной II, когда иконописцы творили под всевозрастающим влиянием западной живописи 07.08.2025",https://www.theartnewspaper.ru/posts/20250807-ghbm
The Art Newspaper Russia,shows,"Выставки Студия «Тихая»: гостеприимство по-нижегородски Одна из важнейших точек на культурной карте Нижнего Новгорода, студия «Тихая» в этом году отмечает десятилетие. Специально к юбилею устроили выставку с парадоксальным названием и весьма любопытным содержанием 06.08.2025",https://www.theartnewspaper.ru/posts/20250806-jlcb
The Art Newspaper Russia,shows,"Выставки У Бориса Мессерера свои счеты со временем Выставка в Московском музее современного искусства подчеркивает полифонию творческих интересов, жанров и техник знаменитого художника, а центральная инсталляция в виде мельницы приобретает новое звучание 04.08.2025",https://www.theartnewspaper.ru/posts/20250804-pgio
The Art Newspaper Russia,shows,"Крупным планом «Подземный музей»: знакомое и неизвестное московское метро История московского метро, витрины государства, еще далеко не изучена. Выставка «Высоко под землей» в Музее Москвы, посвященная 90-летию Московского метрополитена, должна стать началом большого научного исследования его художественного оформления 30.07.2025",https://www.theartnewspaper.ru/posts/20250730-ejnh
The Art Newspaper Russia,shows,"Выставки Слоеный пирог из знаний, игры и веселья подготовили в Центре Гетти Организаторы выставки «Символы и знаки. Расшифровывая средневековые рукописи» сравнивают кодовые системы той поры с современными эмодзи 29.07.2025",https://www.theartnewspaper.ru/posts/20250729-ekub
The Art Newspaper Russia,shows,"Выставки Непрерывная линия Ребекки Хорн проведена в замке Кастелло ди Риволи В Италии проходит выставка, посвященная наследию немецкой художницы-визионера, ключевое место на которой отведено инсталляции «Оставляя прорези в прошлом» 28.07.2025",https://www.theartnewspaper.ru/posts/20250728-tnin
The Art Newspaper Russia,shows,"Выставки Коллекция Морозова в Самаре: диалоги и взаимные влияния В филиале Третьяковской галереи в Самаре показывают своего рода дайджест выставки, прогремевшей в ГМИИ, Эрмитаже и парижском Фонде Louis Vuitton, в уменьшенном масштабе и с новыми кураторскими акцентами 28.07.2025",https://www.theartnewspaper.ru/posts/20250728-fyml
The Art Newspaper Russia,shows,"Выставки Выставки вокруг Москвы: где посмотреть классику летом Иконы, рушники, а также полотна самых известных дореволюционных пейзажистов — в нашем музейном маршруте по Московской области и рядом 04.07.2025",https://www.theartnewspaper.ru/posts/20250703-edhf
The Art Newspaper Russia,shows,"Выставки В Русском музее открылась выставка «Наш авангард» Выставка, построенная на хорошо известных произведениях классического русского авангарда, тем не менее необычна. Это прообраз будущей новой постоянной экспозиции авангарда в Русском музее 04.07.2025",https://www.theartnewspaper.ru/posts/20250623-pjky
The Art Newspaper Russia,shows,"Выставки Метаморфозы фотоискусства покажут на выставке ЦВК Béton в Санкт-Петербурге Экспозиция в выставочном зале «Манеж» представит работы, рассказывающие о развитии искусства фотографии на протяжении двух столетий 03.07.2025",https://www.theartnewspaper.ru/posts/20250703-zhbl
The Art Newspaper Russia,shows,"Выставки Пермское искусство гостит в Музее Фаберже На выставке «Современное искусство Пермского края» из проекта «Открытый мир» можно увидеть ключевые произведения русского авангарда, «сурового стиля», деревянной скульптуры и актуального искусства, связанные с этим регионом 03.07.2025",https://www.theartnewspaper.ru/posts/20250703-cfqq
The Art Newspaper Russia,shows,"Выставки Тотальное сновидение Ольги Чернышевой в «ГЭС-2» Персональная выставка Ольги Чернышевой в Доме культуры «ГЭС-2» погружает в сон наяву, где воспоминания несут зрителя сквозь ощущения и эмоции, будто нанизанные на любимый текст художницы 03.07.2025",https://www.theartnewspaper.ru/posts/20250703-gxgh
The Art Newspaper Russia,shows,"Выставки Борис Кустодиев: живопись как способ борьбы за жизнь Выставка в Инженерном корпусе Третьяковской галереи отправляет зрителей в путешествие по фантастическому миру Бориса Кустодиева, для которого Евгений Замятин придумал прекрасное название — «страна Кустодия» 03.07.2025",https://www.theartnewspaper.ru/posts/20250702-uafz
The Art Newspaper Russia,shows,Выставки На текстильной триеннале в «Царицыно» переплелись нити и идеи В музее-заповеднике до глубокой осени будет идти V Триеннале текстильного искусства и современного гобелена. Организаторы сумели объединить мастеров разных поколений и с разными взглядами на саму суть их творчества 02.07.2025,https://www.theartnewspaper.ru/posts/20250702-qjpb
The Art Newspaper Russia,shows,Крупным планом Проект «Красная Москва. Женщина в большом городе» исследует модную тему с нового ракурса Организаторы новой выставки в Центре «Зотов» выбрали для раскрытия актуальной темы советской повседневности историю ароматов в СССР 02.07.2025,https://www.theartnewspaper.ru/posts/20250702-xktd
The Art Newspaper Russia,shows,"Крупным планом Архитектурная биеннале в Венеции: реальные проекты, а не красивые абстракции В Италии до ноября проходит 19-я Международная архитектурная биеннале. Архитектор Юлия Наполова считает, что выставка повернулась лицом к реальным проблемам архитекторов, и выделяет особенно впечатлившие ее проекты 01.07.2025",https://www.theartnewspaper.ru/posts/20250701-nqpl
The Art Newspaper Russia,shows,"Выставки Выставка о дуэлях: роковое мороженое и простреленный мизинец Выставка в Эрмитаже «К барьеру! Поединки и дуэли от Ахилла до Лифаря» посвящена ритуалу романтизированному, но, в сущности, бессмысленному и беспощадному. Без Пушкина в экспозиции, конечно, не обошлось 01.07.2025",https://www.theartnewspaper.ru/posts/20250701-zoem
The Art Newspaper Russia,shows,"Выставки Картины, подаренные Валерием Дудаковым Нижнему Новгороду, покажут в Москве Коллекция произведений художников объединения «Голубая роза» перед отправкой в новый музей будет представлена на выставке в частной галерее 30.06.2025",https://www.theartnewspaper.ru/posts/20250630-ewrg
The Art Newspaper Russia,shows,"Выставки Метрополитен-музей проводит выставку о парижских годах Джона Сингера Сарджента «Сарджент и Париж» раскрывает влияние, которое оказали на художника десять лет жизни во французской столице, а также эволюцию скандально известного «Портрета мадам Икс» 30.06.2025",https://www.theartnewspaper.ru/posts/20250630-xyvb
The Art Newspaper Russia,shows,"Выставки Паоло Веронезе: хороший парень, у которого ни с кем не было проблем В Прадо выставка, которую ждали. Посвящена она Веронезе, одному из трех гениев венецианского Ренессанса — наряду с Тицианом и Тинторетто. Экспозиция объединила около сотни работ и показывает Веронезе в контексте его предшественников и последователей 30.06.2025",https://www.theartnewspaper.ru/posts/20250630-wgem
The Art Newspaper Russia,shows,Выставки Сливки российского искусства на предаукционной выставке Vladey В недавно отреставрированном Доме с атлантами на Солянке проходит предаукционная выставка «Vladey Сливки» с работами признанных классиков современного искусства 27.06.2025,https://www.theartnewspaper.ru/posts/20250627-tfsx
The Art Newspaper Russia,shows,"Выставки В путешествие сразу по десяти странам приглашает «Тревел-лето» в «Михалково» Посвященный архитектурной фотографии проект в Культурном центре «Михалково» объединил работы авторов из России, США, Европы и Азии 27.06.2025",https://www.theartnewspaper.ru/posts/20250627-rvbz
The Art Newspaper Russia,shows,"Выставки Выставка в Венеции призвана напомнить о творчестве любимицы Пегги Гуггенхайм Португальская художница Мария Элена Виейра да Силва в разные периоды черпала вдохновение в кубизме, футуризме и средневековых фресках, балансируя на стыке абстракции и фигуративности 26.06.2025",https://www.theartnewspaper.ru/posts/20250626-wqmv
The Art Newspaper Russia,shows,"Выставки Приключения Уильяма Морриса в XXI веке: от атомной подлодки до Hello Kitty На выставке «Одержимые Моррисом» в Лондоне прослеживается общемировое увлечение творчеством великого британского дизайнера, который и не подозревал, что потомки будут делать с его наследием в век нейросетей 25.06.2025",https://www.theartnewspaper.ru/posts/20250625-hktd
The Art Newspaper Russia,shows,"Выставки Бикапо и ко: «Открытое хранение» в музее «Гараж» обновилось «Гараж» демонстрирует новые приобретения и содержимое архива в формате динамично меняющегося «Открытого хранения». Среди последних обновлений — книжная графика Ильи Кабакова и Виктора Пивоварова, «Бикапо» Германа Виноградова и много-много видео-арта 24.06.2025",https://www.theartnewspaper.ru/posts/20250624-hyoo
The Art Newspaper Russia,shows,"Выставки «Свет между мирами»: Нукус встречается с Истрой на ее территории Проект в музее «Новый Иерусалим» рассказывает о модной теме русского авангарда из собрания среднеазиатских музеев и одновременно придает ей совершенно новый ракурс, актуализируя советское наследие и трудную работу искусствоведов с этим материалом 23.06.2025",https://www.theartnewspaper.ru/posts/20250623-nyej
The Art Newspaper Russia,shows,"Выставки Борис Кочейшвили показывает, как насытить пейзаж собою Выставка, приуроченная к 85-летию мастера, носит название «Облако, озеро, башня», в котором зашифрован совершенный пейзаж 20.06.2025",https://www.theartnewspaper.ru/posts/20250620-rgdi
The Art Newspaper Russia,shows,"Выставки Айвазовский в Серпухове: живописный эквивалент моря, тоже почти бескрайний В экспозиции «Море великих» можно увидеть более 70 картин известнейших художников из девяти российских музеев и частных коллекций. Среди них, помимо Айвазовского и Кандинского, — Левитан, Поленов и Боголюбов 20.06.2025",https://www.theartnewspaper.ru/posts/20250620-jnhj
The Art Newspaper Russia,shows,"Выставки Выставка «Русские дикие»: более грубоватые и отвязные по сравнению с французами Выставляя отечественных последователей фовизма, в Музее русского импрессионизма использовали формулировку, позаимствованную у Давида Бурлюка, — «русские дикие». В России интерес к «дикой живописи» продлился дольше, чем на родине во Франции 18.06.2025",https://www.theartnewspaper.ru/posts/20250618-rten
The Art Newspaper Russia,shows,"Выставки Персонажи Гарифа Басырова летают не так, как птицы Мультимедиа Арт Музей демонстрирует графику Гарифа Басырова, сумевшего с филигранной точностью визуализировать абсурд, который пронизывал 1970–1980-е годы — время, когда творческий подъем художника совпал со всеобщей стагнацией окружающего мира 18.06.2025",https://www.theartnewspaper.ru/posts/20250618-zxph
The Art Newspaper Russia,shows,"Выставки Нечеловеческие агенты захватили музеи, гостиницу и рынок Нижнего Новгорода До 1 октября на множестве площадок Нижнего Новгорода проходит первая в мире Международная биеннале экологического искусства. Начало лета ознаменовалось открытием основного проекта «Кожа земли», объединяющего работы 70 художников из 33 стран 18.06.2025",https://www.theartnewspaper.ru/posts/20250606-gykw
The Art Newspaper Russia,shows,"Выставки Анри Матисс и его Маргарита: от портрета девочки к портрету женщины Выставка «Матисс и Маргарита. Глазами отца» в Музее современного искусства в Париже посвящена отношениям художника с его любимой моделью, дочерью Маргаритой Дютюи-Матисс, родившейся у его натурщицы Каролины Жобло 17.06.2025",https://www.theartnewspaper.ru/posts/20250617-gsmb
The Art Newspaper Russia,shows,"Выставки «Скорчившийся мальчик» Микеланджело оказался в эпицентре выставки Эрмитаж не мог пропустить 550-летие Микеланджело Буонарроти: «Скорчившийся мальчик» — единственное его произведение в России. И это нам еще повезло: пальцев одной руки хватит, чтобы перечислить работы гения за пределами Италии 17.06.2025",https://www.theartnewspaper.ru/posts/20250616-gfca
The Art Newspaper Russia,shows,"Выставки Бычкова — Кольцов: увидеть Париж и остаться в Москве Выставка в Музее Москвы посвящена позабытой супружеской паре художников — Александре Бычковой и Сергею Кольцову, творчество которых привлечет всех любителей ранней советской живописи, скульптуры, а также вышивки 16.06.2025",https://www.theartnewspaper.ru/posts/20250616-esuz
The Art Newspaper Russia,shows,"Выставки Брюллов: лебединая песнь Третьяковки на Крымском перед реконструкцией Выставка «Карл Брюллов. Рим — Москва — Петербург» в Третьяковке на Крымском Валу обещает стать одним из самых популярных проектов года, а также будет последней крупной экспозицией перед уходом здания на реконструкцию. Прощание получилось эффектным 11.06.2025",https://www.theartnewspaper.ru/posts/20250611-dxjv
The Art Newspaper Russia,shows,"Выставки Герой не своего времени: выставка Михаила Соколова Несоветский художник в Стране Советов: на его портретах посетители выставки найдут святого Себастьяна, Анну Каренину, героев Фенимора Купера и даже страусов из зоопарка, но ни одного пролетария и ни одной передовой доярки 11.06.2025",https://www.theartnewspaper.ru/posts/20250611-rtli
The Art Newspaper Russia,shows,"Выставки МАММ и Still Art демонстрируют сливки российской fashion-фотографии Фонд Still Art показал в Мультимедиа Арт Музее, Москва работы молодых мастеров отечественной fashion-фотографии Данила Головкина и Дамира Жукенова, а также фаворитов четвертого сезона своей грантовой программы 11.06.2025",https://www.theartnewspaper.ru/posts/20250611-qyrc
The Art Newspaper Russia,shows,"Выставки Под масками Джеймса Энсора организаторы брюссельской выставки ищут самого художника «Джеймс Энсор. Маэстро» — в названии проекта обыгрывается несколько смыслов, в том числе малоизвестный факт биографии: Энсор был не только знаменитым художником, но и талантливым музыкантом и композитором 10.06.2025",https://www.theartnewspaper.ru/posts/20250610-qntq
The Art Newspaper Russia,shows,"Выставки Николай Гущин: мистический пришелец в советском Саратове Выставка в Доме русского зарубежья знакомит публику с незаслуженно забытым автором, в биографии которого были Петербург-Петроград, Харбин, Париж, Монако — и Саратов, где вернувшийся из эмиграции Гущин стал культовой для молодых художников фигурой 10.06.2025",https://www.theartnewspaper.ru/posts/20250610-tipy
The Art Newspaper Russia,shows,"Выставки О чем спорили первые советские фоторепортеры В Центре «Зотов» на выставке «Начинаем творческую дискуссию» раскрывают подробности ожесточенного противостояния тех фотографов, кто в 1920–1930-х годах был за фотоавангард, и тех, кто выступал против него 09.06.2025",https://www.theartnewspaper.ru/posts/20250609-elde
The Art Newspaper Russia,shows,Выставки Хорошо отрепетированный институциональный экспромт В AZ/ART стартует трехмесячный фестиваль-интенсив «Алгоритмы познания» с девятью выставками и тремя концертами современных художников и музыкантов 05.06.2025,https://www.theartnewspaper.ru/posts/20250605-uxyx
The Art Newspaper Russia,shows,"Выставки Празднование 150-летия Сергея Коненкова продолжается в Нижнем Новгороде Произведения скульптора собраны в Выставочном пакгаузе на Стрелке в три раздела, связанных с религией, властью и язычеством 05.06.2025",https://www.theartnewspaper.ru/posts/20250605-swtv
The Art Newspaper Russia,shows,Выставки Отпечатки прошлого: галерея «Высота» покажет новую коллекцию живописи Анны Канфер Концепция персональной выставки молодой художницы под названием L’heure bleue основана на способности искусства — во всех его формах — рассказывать об ушедших эпохах 28.05.2025,https://www.theartnewspaper.ru/posts/20250528-vpuj
The Art Newspaper Russia,shows,Выставки Терракотовая армия в Москве и импрессионисты в Сибири: что покажут в музеях в 2025–2026 годах На фестивале «Интермузей» директора ведущих государственных музеев страны объявили о выставочных планах на 2025–2026 годы в столице и регионах 26.05.2025,https://www.theartnewspaper.ru/posts/20250526-crfy
The Art Newspaper Russia,shows,"Выставки Коллекционный дизайн и искусство музейного уровня на выставке Vladey в Бахрушинском Выставка аукционного дома Vladey «Искусство и дизайн», которую уже два года поддерживает девелоперская компания Vesper, идет до 1 июня. По окончании выставки 3 июня пройдут онлайн-торги. Пора смотреть на лоты вживую 23.05.2025",https://www.theartnewspaper.ru/posts/20250520-clbu
The Art Newspaper Russia,shows,"Выставки Выставка «Звезды сошлись» превратила Ruarts в королевство цветных зеркал Фонд Ruarts открывает выставку совместных работ Егора Giwe и Кирилла Ашастина, которая объединила узнаваемый стиль двух художников с уличным бэкграундом 22.05.2025",https://www.theartnewspaper.ru/posts/20250522-xynu
The Art Newspaper Russia,shows,"Выставки Выставка «Границы видимости»: фасеточное зрение против академических шор Программа «Винзавод. Гравитация» — стратегическая для центра современного искусства в 4-м Сыромятническом переулке. Это попытка собрать современное искусство в антологию, и «Границы видимости» — вторая часть этой антологии 22.05.2025",https://www.theartnewspaper.ru/posts/20250522-kccc
The Art Newspaper Russia,shows,"Выставки Многоликая экспозиция в Alina Pinsky Gallery Выставка Persona демонстрирует живопись, графику, фотографию и вышивку 16 художников, работающих в жанре портрета 21.05.2025",https://www.theartnewspaper.ru/posts/20250521-zbbg
The Art Newspaper Russia,shows,"Выставки Манеж Малого Эрмитажа нарядился по лучшей моде ар-деко В основе выставки «Упакованные грезы» — уникальная коллекция исторических платьев и обуви Назима Мустафаева. Это роскошь, упакованная в кожу, шелк, парчу и бархат, украшенная стразами, вышивкой и стеклярусом 21.05.2025",https://www.theartnewspaper.ru/posts/20250520-ytsr
The Art Newspaper Russia,shows,Выставки Русский музей показывает «Жизнь замечательных собак» Выставка на трех этажах Мраморного дворца собрала около 400 работ с образами животных — от левреток Екатерины Великой до чау-чау Дмитрия Жилинского 20.05.2025,https://www.theartnewspaper.ru/posts/20250519-vacx
The Art Newspaper Russia,shows,"Выставки Жоана Вашконселуш: цветастая интервенция на испанскую территорию Португальская художница, которую прославили объекты, связанные, сплетенные и составленные из самых неожиданных предметов, внедрилась в коллекцию герцогов Альба в их родовом дворце Лирия 12.05.2025",https://www.theartnewspaper.ru/posts/20250512-wiqj
The Art Newspaper Russia,shows,"Выставки Три мастера соцреализма Портреты, пейзажи и этюды военных лет на выставке «Дайте вашим детям наши имена» напомнят о подвигах героев Великой Отечественной войны 07.05.2025",https://www.theartnewspaper.ru/posts/20250507-nfja
The Art Newspaper Russia,shows,"Выставки В Коломенском открылся портал в Северную Атлантиду Выставка посвящена материальному и нематериальному наследию Русского Севера: подлинные наряды женщин Архангельской, Вологодской, Новгородской и Олонецкой губерний рядом с реконструкциями свадебного наряда из затопленного села Крохино 06.05.2025",https://www.theartnewspaper.ru/posts/20250506-qrkq
The Art Newspaper Russia,shows,"Выставки В Москве идут две выставки про один год из жизни Екатерины II Столичные музеи вспоминают императрицу, которая 250 лет назад провела в Москве целый год. «Царицыно» и Музей архитектуры совместно подготовили две разные выставки под общим названием «1775 год. Триумф Екатерины» 06.05.2025",https://www.theartnewspaper.ru/posts/20250506-dvlg
The Art Newspaper Russia,shows,Выставки Хранить вечно: как музеи отмечают юбилейный День Победы Выставки к 80-летию победы над нацистской Германией в Великой Отечественной войне открылись и продолжают открываться практически во всех музеях России. Остановимся лишь на некоторых из самых заметных 05.05.2025,https://www.theartnewspaper.ru/posts/20250505-wteq
The Art Newspaper Russia,shows,"Выставки Дэвид Хокни в Фонде Louis Vuitton: художник в полемике с реальностью В выставке участвует четыре сотни произведений живого классика, созданных в промежутке между 1955 и 2025 годами, но преобладающая часть из них — в последние 25 лет. Это самая большая экспозиция работ Хокни в его жизни 05.05.2025",https://www.theartnewspaper.ru/posts/20250505-nlxs
The Art Newspaper Russia,shows,"Выставки Любовь, война и смерть Эгона Шиле на выставке в Вене Музей Леопольда показывает 130 работ, созданных художником в последний период творчества, когда за четыре года в его жизни случилась Первая мировая война, разрыв с одной женщиной, женитьба на другой и смертельная болезнь 30.04.2025",https://www.theartnewspaper.ru/posts/20250429-yrck
The Art Newspaper Russia,shows,"Выставки Эдвард Мунк без мрака, боли и печали. Ну почти На лондонской выставке портретов вырисовывается неожиданный образ автора. Оказывается, Мунк был окружен друзьями, партнерами, меценатами, которые вдохновляли и поддерживали его на протяжении всей жизни 29.04.2025",https://www.theartnewspaper.ru/posts/20250429-cfnh
The Art Newspaper Russia,shows,"Выставки Трейси Эмин превращает личные истории в экзистенциальные метафоры Шесть десятков работ, выставленных в Палаццо Строцци во Флоренции, вовлекают зрителя в телесные и душевные переживания художницы. Известная исповедальным подходом, Эмин вдохновлялась своими сексуальными отношениями, болезнями и травмами 28.04.2025",https://www.theartnewspaper.ru/posts/20250428-iwfz
The Art Newspaper Russia,shows,"Выставки Медардо Россо, гений на задворках мировой скульптуры Экспозиция, открывшаяся в Художественном музее Базеля, представляет собой вдумчивое исследование творчества художника, чье влияние на скульптуру по силе сопоставимо, пожалуй, только с упорным игнорированием его заслуг 28.04.2025",https://www.theartnewspaper.ru/posts/20250428-ghri
The Art Newspaper Russia,shows,"Выставки Выставка в Новой Третьяковке: ориентация на ориентализм Выставка русских художников, писавших Центральную Азию, на полгода заняла четыре выставочных зала на Крымском Валу. Каждый автор был по-своему влюблен в колоритный и загадочный Туркестан, поэтому «Путь на Восток» — истории любви в картинах 22.04.2025",https://www.theartnewspaper.ru/posts/20250421-dosm
The Art Newspaper Russia,shows,"Выставки В Нижнем Новгороде показывают Красную книгу с картинками На выставке 130 работ: синие киты, панды с лейблом «исчезающие», коровы с застывшим взглядом, керамические динозавры, насекомые, обживающие горы пластикового мусора, и даже животные из компьютерных игр — бестиарий XXI века 22.04.2025",https://www.theartnewspaper.ru/posts/20250422-mpbg
The Art Newspaper Russia,shows,Выставки Обыденная икона как предмет любования Выставка «народных» произведений из частного собрания позволяет нам увидеть мир массового православия податных сословий Российской империи и найти красоту в наивном и провинциальном академизме 21.04.2025,https://www.theartnewspaper.ru/posts/20250421-sqie
The Art Newspaper Russia,shows,"Выставки Пушкинский музей раскрывает двери гравюрного кабинета Выставка, организованная совместно с Российской государственной библиотекой, показывает произведения графики, которые стали частью собрания музея в непростой период, совпавший с Первой мировой и Гражданской войнами и революцией 21.04.2025",https://www.theartnewspaper.ru/posts/20250421-myds
The Art Newspaper Russia,shows,"Выставки Русский музей создал выставку, посвященную первому директору — Георгию Романову Архивные материалы рассказывают не только о жизни великого князя Георгия Михайловича Романова, коллекционера-нумизмата, но и о развитии собрания Русского музея 21.04.2025",https://www.theartnewspaper.ru/posts/20250421-lcsm
The Art Newspaper Russia,shows,"Выставки «ГЭС-2» раскапывает глубокие аспекты советской археологии Выставка «Не слитно, не раздельно» не про орфографию. Она посвящена Хорезмской экспедиции — советскому модернистскому проекту, в котором археологические исследования были одним из этапов преобразования природы и жизни 16.04.2025",https://www.theartnewspaper.ru/posts/20250408-tjro
The Art Newspaper Russia,shows,Выставки На выставке в Кремле подают китайскую кухню Приехавший в Москву проект «Изысканная трапеза. История еды в Древнем Китае» был обкатан в залах Национального музея Китая в 2021 году и пользовался огромным успехом у туристов из самых разных стран. Потому что все любят поесть 15.04.2025,https://www.theartnewspaper.ru/posts/20250415-tdpd
The Art Newspaper Russia,shows,Выставки В Суздале в деревянном доме запустили цифровой «Коллайдер» В новом выставочном пространстве Творческого сообщества МИРА архитектурные традиции прошлого сталкиваются с искусством будущего под руководством законодателя альтернативной моды Андрея Бартенева 15.04.2025,https://www.theartnewspaper.ru/posts/20250415-zixr
The Art Newspaper Russia,shows,Выставки Дом Наркомфина отбрасывает историко-художественную «Тень» В пространстве знаменитого памятника конструктивизма музей «Гараж» представил новый проект из серии «Несущие конструкцию». На этот раз наследие архитекторов Моисея Гинзбурга и Игнатия Милиниса взялся осмыслять художник Михаил Добровольский 14.04.2025,https://www.theartnewspaper.ru/posts/20250414-gyoe
The Art Newspaper Russia,shows,"Выставки Еврейский музей приглашает гостей новой выставки на танец Экспозиция «Танец ХХ века. Матисс, Малевич, Дягилев, Кандинский и другие» рассказывает, как в прошлом столетии хореография прошла тот же путь, что и изобразительное искусство: от авангарда к постмодерну 14.04.2025",https://www.theartnewspaper.ru/posts/20250414-awmj
The Art Newspaper Russia,shows,"Выставки PA Gallery: «Наш горизонт планирования — карьера художника» Елена Паршина и Надежда Аванесова, основательницы московской PA Gallery, недавно отметившей пятилетие, рассказали о стратегии продвижения художников, принципах создания экспозиций и о важности участия в ярмарках 14.04.2025",https://www.theartnewspaper.ru/posts/20250402-qort
The Art Newspaper Russia,shows,"Санкт-Петербург Россия Это трубка Хармса: открылась выставка, посвященная легендарному обэриуту В петербургской KGallery идет выставка «Почему, почему я лучше всех? Хармс и компания» к 120-летию легендарного обэриута, где архивные реликвии соседствуют с работами художников 1920–1930-х годов 10.04.2025",https://www.theartnewspaper.ru/posts/20250410-csfg
The Art Newspaper Russia,shows,"Выставки Двойная доза провокации и веселья на двух лондонских выставках В Hayward Gallery демонстрируют работы англичанки Линдер и американки Микалин Томас. Каждая из художниц по-своему бросает вызов ханжеству и конформизму, а объединяет их юмор, чувственность, гламур — и техника коллажа 09.04.2025",https://www.theartnewspaper.ru/posts/20250409-gjlx
